msno,churn_proba,risk_tier,rank
D3yYm1uuqVEQqyssd5C/acz1enXI1VXnX9mlVd/CkHA=,0.925171,high,27350
oD6XfPN6x6UZsoXKdXHKtufCp/91g/xr/eRZtf/eoQw=,0.925167,high,27351
ojzkkAk4f2DJGDQt/Yhxrd6Rv9pCEno6HQ1bcI8NNuw=,0.925158,high,27352
X4XxSXPsXpu4XcyXVeA/m50f7EQ9z6vYRIyxC1jrW8Y=,0.925149,high,27353
rNUekwTrvDpVQH8Qx9ISxzR7KSdDl7+N7/9CYi+FpjE=,0.925147,high,27354
EU4NQ4FVGaa/o/2hWhqaMxWCNPROZ4tPLZXvagPAC+0=,0.925141,high,27355
C/9jrBzJYv+TVHSWyCtfRZE+YjG+7mvy9wMhsW3MW/4=,0.925139,high,27356
owLsgqOHqPhYBZf3pb6hrUQXpXlZOiT76Ytyka0OmpM=,0.925135,high,27357
XnEzshgdpmq3+NjV0UMfP0fjU4Nh6Yz7GgQfXrhk3mc=,0.925132,high,27358
uMGwdHP0B/2MIfagYgBc1EwUQSjs7Z5vv+/ZtBps9QQ=,0.925132,high,27359
VwmLyiEa+oxQthGb3Da9b+1D6o1RpjsXxW4Z7SvqRwA=,0.925112,high,27360
z2jWaMUTPcvBthKoMFUDT8TF5qGY7JgbiHVAwTs7rDs=,0.925112,high,27361
f7LKBEvZBCtF1JV7b3ru4eZ0832pb7yE9WGkrmFH/Go=,0.925108,high,27362
amusinq912jqoYn6yneo6DdoVpoQorsM0ekykiA3Dhc=,0.925107,high,27363
NCPkdO/oRtG2E89ULTJ8slh5xC71Ef4SviuQfLqtdMk=,0.925104,high,27364
5vpHZOiYb+ZWjKY3yZNyE24pFnBddOFMsLGtTzduYIw=,0.925096,high,27365
7GzCUoM5+3qC/79CQqQhnvnacGcptZCblpMjLpZR8DA=,0.925092,high,27366
eYgp2kg7il+J5RFeB0lJr/TQmHxCpTrYH55jWTvf6cY=,0.925088,high,27367
7vgkaXLZO8h/7bKSrbcCfsZmwodkSdhpMexDHHw3e8k=,0.925087,high,27368
xxJ+3Xw5cT7ITW5wdt1UixTwczrM04iuME/k/62QpJc=,0.925085,high,27369
UziEFzbslm8SgGmGwc1dnb7Ol+sSMUiPq0z6LfQdQt0=,0.925073,high,27370
7UUcC6SFsp6OIQCJo9poX9DelQQZBCjYqHynB+UFjUU=,0.925072,high,27371
ikxF6x038p7scriUrI9DQlcV9PqqWRnjjK4S2Ao78Jk=,0.925059,high,27372
dSR4sY86lVQkmZcO2PWOcBhEpwSVlCs4DoB27w7uoJw=,0.925058,high,27373
b1yHaYjWkgBXAd06FfEiSNZEU9tls96u3UX/WT8nsp8=,0.925056,high,27374
p7PU+C7m/0PorTCal7EH1MWflSreI7Hwd3831rmcs1E=,0.925046,high,27375
onpEb+lr7OGCxsCA8wpL/LZfVzn5UA2mVr6M2OE0iCM=,0.925042,high,27376
lQm3L5Y8LdVYZD9umas7qnW4RzBvOiRQ0LhPHEYtleA=,0.925039,high,27377
xjnums9747pl8T1YnCB3LemnBFyWZX5W6BrNfDrSHJc=,0.925035,high,27378
cL7JG7o2pvo+g4te2eJN5MgkJXvmLInYJ7jrzv+bHVs=,0.925033,high,27379
4XH3vhM4DubQCdTBD5yCg5f8/eqsA5hZ1NlW8PsLCMU=,0.925021,high,27380
ZkAS3ABcvoTUOIB8FbcJ7z1DgX3y3ggbMMbmEfuzfRA=,0.925013,high,27381
PeAiqthKQnizu9OF9hg53EjybqQBwNdyKAIjiHuD/y8=,0.925001,high,27382
Hq7CcuBq1+s2aXWfblTb3iCRrBxvFySygVmxKzxtTow=,0.92499,high,27383
AAxvSXjlq5//ofB86DpYKPEV//pT3vjbbLk/JOKqlnA=,0.924988,high,27384
0AZu0qBElY7wD6H/2ZdLcoLM0dLkBqLipVtCzKwuVxI=,0.924984,high,27385
y1JlacO01mcxZkB2vODITCY4YpCXAORoMu+Jmcz4Kwo=,0.924982,high,27386
Fzf8psadMO1PXDAkZ0WejIWoHJNy9LBKzlNXR3eDqQA=,0.92497,high,27387
xmQFBSYFBmZLnLNZGaFLb4gP0j+t+gT5ilB2s0pDBrE=,0.924966,high,27388
Y72xmoQSd3DaR1LRl3GcSdsHuIwzI9JYrLVgNIIQJjg=,0.924966,high,27389
pB6sONIYilbGcR2hbftv2BEHu6nuoSR6JQ629Ephj7o=,0.924959,high,27390
kRYX2KXMkl02Rg1gEEYKMbf202XySEavA9Pf8mknNQY=,0.924959,high,27391
0Dp5FeuuxUS558QV0bKZIjC04TppeBx13kPNDQCP94A=,0.924957,high,27392
iC0AiclKG0h6XLP4oM5QHeX42FPexHWd49cgxXBB2B4=,0.924949,high,27393
Cgus5HpXH5wthVZgQIm+ogqum+WEj4/iscRgP60BEuQ=,0.924937,high,27394
IOZdvRJ+9r2dR5QkIDBlsFLmc3SY949bIjEexYsMdCE=,0.924937,high,27395
zT1rQ7f/BsaoTh068HL7qlDvKn2q+79BmRi5X7HXZ9A=,0.924935,high,27396
kKOQJjMvme8SbdpKGEWXYo3rPGF7puLfLXqIjBWCMKs=,0.924934,high,27397
k4wlMzpIX14SzrlicJNq51rLp4VlnLHNHc1NZwalBYw=,0.924925,high,27398
vHY3KUpjNv1wlgX2o4wq+rDRsC8ZQAzT6FAB1SBv/nE=,0.924918,high,27399
pnFgyYosqRPoJPqjZWcDdEMRO22b8Pf8Hn90RISJ+p8=,0.924917,high,27400
Krs6ey8pDM1uwd0nH4CeHpBZgqTmQ9W8RQmACS9zGmI=,0.924907,high,27401
c+SHj07G0YbDSNPTBMggQOvfUE9EAu70kxtO+WvyVVA=,0.924906,high,27402
eEsDYoP8qMQ2lEVMEVlTARwN1czZ7vPbw7YhrPcsQMw=,0.9249,high,27403
9bd4Xf+FblFVkQ2GQ2/K5DQgD3gbeEacfYHJulSW4gk=,0.9249,high,27404
UOlulw0WsNdAifH5kdwSUvkHxRtBCwYv6TBnACEqKHo=,0.924892,high,27405
zOPqu7/jf6XyaW9foon3/0181si3VMioKsdeiX6aju0=,0.92489,high,27406
QyaP493WqlT8qfNqjKpyfp5GtXFPOX6t8mUWfumXq44=,0.924889,high,27407
Q97Bbfg0iY9DPMaLV5mNR7LGWjhQ9kGwMULy3Sh9oiA=,0.92488,high,27408
oTh2Mefq/rmFSs88QStnYN0PvFo7WDeP17uUWNKcd6E=,0.924875,high,27409
21ZeY1t2g3xcgwdPwHEOVVgu8K11YkYKndj9HG6QMZM=,0.924856,high,27410
nqmK1yVEnDiNb01Hd+7X0gJTr/1YbYOziGeLEm3eOOI=,0.924856,high,27411
wcvpwkJ8oXbcV/JWvfbA7BJa07FQIea8Z4t86QPWdFY=,0.924856,high,27412
YBYOm4BJ9UjZyJheH0O9Yq1mm9xbTLS+11eAE1yT9kI=,0.924852,high,27413
akmxTO7myx4Dr0xcpWpOxkVH4QQRsd9YlOa/KOGr5Is=,0.924841,high,27414
4VnEF2PxvgL+Y3yLA2K7qM/tQvxS5D9ZKDodrSO3hcU=,0.924832,high,27415
kyfP8GtxncEsI66b24WFXmCOf4smgOxS7KNacisW4WI=,0.924819,high,27416
yHbYOuqeS0nDpWSkvj9/7cbsgeHNPBgLrswUCLCL8uo=,0.924812,high,27417
x6KshZUkhz8l0rxrpL3WoIz9fQJSZL+9WnbHk8dkjH8=,0.924809,high,27418
5XVzINzLCS2GJdWMVZuhv1jhFutuWknSA0mpcXv8RRg=,0.924789,high,27419
jxBxdSyUOSOQSR498V5nIfIOSmS1gNYw7HEpRV/jUaI=,0.924789,high,27420
GnSzRBHm2Em8E+3xb13adzrX5duBea6P9pwQUdG3yqM=,0.924782,high,27421
bQmkrGdc582an3EJsqzhmPKWMzuquDyB6hpOnEh8gp4=,0.924778,high,27422
6vvh1vkNfRGRPVGcDzEqywrcb271bPKAc7VOVpv+DmQ=,0.924776,high,27423
foa1pWjcbo+9fNBh66ZKB0w/12CODr4qD+n0hU+M/y4=,0.924773,high,27424
yWmNZtiaZNwBPnKCPSGaPLgl3kBj6FPM6JUy73NoDk4=,0.924765,high,27425
z+ni5ggcI2oYbrEHUDpjv0vVMW5/qv9hK+kAY3If9Ag=,0.924765,high,27426
dAF805SC1W92yhEXI7oKMUHeQLLOV8c6L0kCM8ZszsY=,0.924759,high,27427
Tm1wPzfAVdai1pTuOJiVhBzz4CXLUOKVbAPcn6mZSXM=,0.924758,high,27428
VNIW7fS8qtFCgygoJcOyjHw3A5/rqRawFqHTjuDmCYI=,0.924756,high,27429
7ovbusKgRv1BrAwX2itzDrmEblGhx9itX+rceaPAlFY=,0.924749,high,27430
IfD9h3TlBCC9hbtuuJN7EYqLFWDVoXoS6a0cgpSjQcg=,0.924735,high,27431
sdQfT+L+2184A4BXYb9lUbW+zSOri/xTfAca4G5tIyA=,0.924729,high,27432
wwlLQCu9F1WFV42OV6B+oG7cUeG5JtbVaj3HqkzdbaI=,0.924727,high,27433
/KCdyeINgw33GweRyfXrRtQhjPAo1GFO2/vKxBytyw0=,0.924726,high,27434
boLjbT2mx+g43GgXxf4As4+tq8J34u/GNjNUtf2mqA8=,0.924722,high,27435
3ISLeynic1s4BCitVDq3UULaLOszL9hwynlK7OzWG3k=,0.924722,high,27436
foIx0aPxqa32WBOQHspSaKhc9OyjgiA45GGax7Qz6/I=,0.924722,high,27437
BgR0yaeJtW7LL0eBUw8w6uop0dJC+7qzbwHpEAgLqtw=,0.924719,high,27438
0lWh8Nqp6gOpGrcSh+O84Rlj9i979d4P5jes/ketaNM=,0.924718,high,27439
qapCn1AGJLqfU8nt0EFFh9a2VrwgzTJluH96GRd/rEg=,0.924716,high,27440
j/lbqxmF3hFMmpRqZTRlFUSfHPRwk7uf6kQK3xT7Jv8=,0.924706,high,27441
nhn46CYDftBKAuboTmQV/eD5URu2mKd13QRt+juGjXA=,0.924705,high,27442
OoQDhxrjMlhRZoYhYzpj0zIltBZwIcRRs8OnWCviOR8=,0.924704,high,27443
Yan47cany3xiz96nGXJPW7MG7unfEbbXE+KzMHyDxqA=,0.924703,high,27444
c3clJVgKxSOg6+QkZcqUgEcTgmxnE1YsDyU4eS6bgOE=,0.924702,high,27445
QD8BC6EiyGYUPA/a7LkJmjrzjqj/UzPeT8MWU+4xI7Q=,0.924701,high,27446
3O/O3EvdO86r9G4pV+LRJHxkPYXmbOjf+PA0aul3G+0=,0.924699,high,27447
iIc2l9bxuPMqlO/6kreABVuxxms0zf6PU6xPcLueOoI=,0.924698,high,27448
4XhGSgCA/s4munJCCt3vgr3AXUfe7+6rKrGQis8G2oQ=,0.924679,high,27449
1R3816Q0fx7Xrz+xre5kge8CuyPMUASEGtqm8b1KW2Y=,0.924677,high,27450
gw6FV9yefejIUENKp50HMJoQ5yMPJbQvobvy+92afQk=,0.924676,high,27451
rRKawmbLTcaxziaEk5jmnHvm8veEntpKLINLphyobYI=,0.924657,high,27452
bV1eeXlkHdxicy9m0KK1k8HPd9bP1nTXiqIwDdvAmUY=,0.924654,high,27453
nZL93croaIljFgp5zUD20U2JPVf1C5xVnZNmrua857c=,0.924648,high,27454
xr6c89IjLCx0YdEYMri7qcRO43Dozrc11xkWfmgiHTI=,0.924647,high,27455
AlKFXQgYPqL70sbYpHU5cOK8N7AtKVtoMonRe8BP88o=,0.924646,high,27456
+y7Gcr5jw5O+p/uQX4aKwzEc4jUCuPBRBmI9TxnS1EI=,0.924643,high,27457
6YS+TjErjNOUWkH6fHKfaHjDPkOfdnAuSBGYx8bFITQ=,0.924639,high,27458
J51Vmi5lfzSHCP0KLyRYUe3T4rg1572saZY9e8J4zzQ=,0.924639,high,27459
J7hbqsmhJcHh9HFe/9gKgfVdKuUkYcGMqk4BzhWQ82o=,0.924633,high,27460
XY00nsHI5hiZFkr5DyTL814EpmE8rbs5SIwT3n4tGfo=,0.924631,high,27461
OnXEX21qiVcDvJrnvaRnulQSjWYy9gdSEnTFsJ6WIGE=,0.924628,high,27462
HCmw/oe13vWyjkwpGvt4lJRchOqHFyxQvATqezsmz6g=,0.92462,high,27463
mkd6DGOAGd+uKX8/46B+eINwe/O8JVL/Tn6NQAYesk0=,0.92462,high,27464
9CZlgQIWyz9Q4a2mhlD+UauaHJ5Z6OdqD5/9Ja3D0TQ=,0.924612,high,27465
B6id4/hg4XqiYsa+R0ea7zyI/nJc4hWnufWkKtwqtwI=,0.924599,high,27466
59eWqVbSyykYyitF5VU9QOqDzo8GNr3Cu4acrwPIs/c=,0.924595,high,27467
GsivGh8Y32vmVbgiU/ni6Xi5TnNtJeYQ65tyqKJ/H6k=,0.924593,high,27468
oqDdry4k3hrcFVib/VExV/XxGg3zjtShKTWRV7w2lrA=,0.924584,high,27469
A5qiraSz/RexoBpqAmjIWK0ETrXHpMPGkrINX+8ahOI=,0.924579,high,27470
vDB+irHGEzu5gLMPo3ws15Zyv3qvzgoTSS/7SaDcCnA=,0.924574,high,27471
6b4VRwO2rabqrtplg0t8bQnF28M8pEYYU1p7cuJFy6s=,0.924557,high,27472
9r5/h0UBFlWqnBmtgS1LgMO8A6AVKloFCNu+USlB9a8=,0.924552,high,27473
xUcZ6MNbN2eR0VzU8ypGfOHiGGQPGAb1gazraPsqAxs=,0.924542,high,27474
ftkqp5mJh1zSu8rdX+311pZhwI8sTsV2z5LxbyVX9NQ=,0.924541,high,27475
tDiBIV31HGU6TpPjrlNj7HNwHtxM7iHq4V3owOr0QqE=,0.924541,high,27476
/fJn8qQOQuXB+ksTdjbWvFWnZsdXCgwUms1BsAipyuE=,0.924539,high,27477
/qGaNa1MaUsTjLHOmPO6wpPMc3GoNwgXHoznPMoXD7A=,0.924536,high,27478
41xlKvG3v/LNZG53WWeYZu3Sjb43e77KBiiZpF3I2e8=,0.924531,high,27479
uMUtBgGImQuPNMfMOHcp9jwoRWd4IM0gZ71ruyJhgns=,0.924526,high,27480
K910kzvQO5IkkCo4cesBF2I0FHSxsvpcbZICrmevxEU=,0.924519,high,27481
NBYkmrXvgMSpcENqvEGpiKfN+BJH2epQ7xblV11ltGI=,0.924512,high,27482
ow5mEFt8LiMVtixAt2S/ET++FTUin6+FRL45qVFRXH8=,0.924501,high,27483
qwRQXllHxCP0oWD6mXB1GnQlHq1NvCbKJ8jzbKqpjmI=,0.924494,high,27484
TocNMqsp6ZiDD6DXve58lry9IXfH2dN2lkI1m1TFvkg=,0.924492,high,27485
J8h3j7bgol40ss+6FSwovnoMqc9QKZLi45RzfwKX5KU=,0.924486,high,27486
jflokqqN6V8N/lxYjJxzTJwm4b2gBjnVzlQd+PL/4Es=,0.924483,high,27487
ng5tHibzn+bLtC66qzbCUfznxPn7l3N8Wx8tWp1DWiQ=,0.924473,high,27488
qullKxHcVU/lNsKDqYGEuiY2oYNKJbrchgQafOqD7Ts=,0.924473,high,27489
thB7Rc090GT/CrPL7k9FP3qnme1+g0IXSDLPkHbHt2A=,0.924469,high,27490
Rbn6aj4CivD+bZTR5WKVTcXTdu1jblpYmytLYcpz/84=,0.924468,high,27491
muWOA0dpgyIGtKo23qbRpp6ciwD+RM3IW8nvd8O9zE8=,0.92445,high,27492
ukrJucCquPv39//ZjmurKpiaIDBahbz0l26UBR6uFKw=,0.924446,high,27493
mg1tXLHA2oPOkbKQIq4hwjIofgHqAa+fv8nxrbahQdg=,0.924445,high,27494
9FWY4ZBaCFwj3H3Y4rtAfB1LdM6DVbUgdI6W+qjPRiI=,0.924444,high,27495
cJzdNz6CHYTimS6lHMEoqeN1qGXDpqKCbga321Fgdlc=,0.924441,high,27496
KajGusOyWSSCjUov+HRKkZJqFid+XGhq/TuycGnltOI=,0.924435,high,27497
8tKagnGupHfMv4a7NWSHhFFf43JEzsdN9k+BPhKLS2g=,0.924433,high,27498
p5fFqYxCo7eqNH+ubvutr1z16idapkUHXGc6F/02+Qg=,0.924423,high,27499
R0FKT4JyVoIrC9a8MMv28P9O3bGy5f7nmWnnEN0bwL4=,0.92442,high,27500
VlzBVW3e6Nw9UDoZNVBq4ju94aXvQqrTh9WwgZstabM=,0.924414,high,27501
wMba3MvVtUh5pUZGcIndwmbtt7mzE79f42d2hWJUo1Q=,0.924406,high,27502
NFTg4D4Q/khbNKkdzWcEtabqk6RDeLgiaBdd+eIRQxg=,0.924404,high,27503
mEleMTnG1CrAb1x0mgH4eLP8yUj11uv1OMiTfqdS38g=,0.9244,high,27504
gJdS9ld5bM7B3CZoiJXDxxr/8qYiyvmXGYYj+DHYe/E=,0.924399,high,27505
E+IGsDY5vpkOoBwTPnVvbl7qtt8gVCgknA1lizwek44=,0.924386,high,27506
FMuXsbcJeQgQdT2fKi5aRe7VkCYyUAFfUuyn4MlAh7Y=,0.924384,high,27507
VMMmieIKYTWw/q273k549Bsiu4VIRbMU/wGoiFXBC1A=,0.92438,high,27508
kcowqa7EPR/qno+lOwA2NzEYVDEFSyGBYEuGih6OEPY=,0.92438,high,27509
ZdFg5+ChEjUSQuqqCyZ9/m6aKPvk/EcG3pltWgbM8EQ=,0.924377,high,27510
mPTM/zsx16j0asiLvGQHgOBh9ON/2/gbMVw2UPub9uA=,0.924372,high,27511
gW6gbmj0NIbFL9PDq0t9rAs6CGiCyhsx1QQleNNWmcA=,0.924362,high,27512
J3eq3yCvC1wt9TM4+C0goIs4rDbZ4im8ZzIfbCQ+8b8=,0.924355,high,27513
2ktTU8ZjRXNeyav1PUiTOE995rRC5oQQCJ88mkO/mMw=,0.924355,high,27514
rxuTALbk9wP/4CiIMXy7MijCQ/L+4/jZBoqBtHd4EFo=,0.92435,high,27515
QkGx0evnI5TfSExdFs7Zyg9oYnOF+CUGuhQ3RN1SguE=,0.92435,high,27516
1VcD8BItutwYy863BP8lGU1Y8LjLT1ly3EmA0szuqXo=,0.924341,high,27517
zqgSttv1JOnC7El5kdyK2dcWWhJUcVuL6CBZ99Nz4Co=,0.92434,high,27518
+XmTHRM25FSP6OGUKjkaaw5J/wvwPo4NtagyAmQGZzU=,0.92434,high,27519
YpYmRBHYCIveFGDBfY2q48BF+XxVE+tPNoWJ7l5nRoU=,0.924338,high,27520
Q0MAz2GIWsxSPJLvRP0Y4FhxV97fSoRfFTG1kweqrCY=,0.924336,high,27521
rTNfHOcZ7NnNGlz4EDfjcZlaIkOjx7BiKo8lbKSySW0=,0.924335,high,27522
8VmdFfkml0Ejunk2bkf0wdaIp2ERmx6kw3sfUhBljwE=,0.924317,high,27523
hEj/WBGsrF1laZwDHdh99D3wJbEzBJqjWx0m/m33vtI=,0.924312,high,27524
7/WVqIfvEQq9KSYbOuke99rxBzb3bfzOkC2gn7M6iho=,0.92431,high,27525
f2g8jYqLKrAy3w0KxOK155Aco0ySiw0ux4IJitUJIAc=,0.924307,high,27526
vyoBriEPUSL50JiY7FlTI0Bck2Aqb4xW7RZaoUej6b4=,0.924303,high,27527
M0YVl6Rq+PHjaE7t/r7ASUjS1kYbbHqMVBaKaGZ13R0=,0.924294,high,27528
jLA+ZoLg/G/KvJnE6WttJva43rX5aeGGvRXOvGdKXsc=,0.924289,high,27529
loQfZJPxpphyQopdnvgakVC/XaokR7y5Cp8cwBBQs10=,0.924289,high,27530
EWTVY2MOJq2ucUV/u6Ngz/FRLtJle75A+Vdg05RYDvs=,0.924286,high,27531
70hepeYXgFv+DKaiQrB7GQwkr83vLS1u768sZhuaGdo=,0.92427,high,27532
YOuyP6sHQYSLKG9LkN7iA0lgWITK+iEO6WZEQEPJ3SE=,0.924268,high,27533
8N62UsXipIBVaJj6z2lS5rc71J68HFEqef0dAV/cE3o=,0.924265,high,27534
1/BrMsrQx45k/teFDPZMVTbsrWD66syojiQSncOrhyQ=,0.924259,high,27535
LHxaCbhtHGJoWuTfGA6/dbIFEdjDmwRSQCnTiP7Nnlg=,0.92425,high,27536
RwYI4g9rq6KqXZ1QqRHmYeo+94xD8krYrqOPRozPUG0=,0.924246,high,27537
DlpuOgi6+fFYdnRzNMNzGb6BySW22yXvki3CfyPWB+c=,0.924242,high,27538
w+3uUFHNJJxsqE66TQCGPpeu0J75TdxLu+JZq0m5jJw=,0.924226,high,27539
uM1cJbUUhHNr6iUj22E5Y1A98qVSIG9gk2XKIrlHX5Q=,0.924215,high,27540
hCTQNlMYnatLrd2b//G2KUWsrUqtaVcPrSQHaXZSWt8=,0.924214,high,27541
dj0gtUn5D1UAJsGMxduoSH0yEcUOzJ6bWCom7oXoorg=,0.924201,high,27542
kXTHDUUUbQRRCDOLkpoVOVJTroa+sdc4jzlv9inb2wk=,0.9242,high,27543
VC1a89zZrlB3b4R3u6y7+JkBAMfIiN52ox8tvCIHolg=,0.924192,high,27544
5pNPDYs0H8SSKMSjtsSuSc6GVeoxQn1PqLUkkDDZIe8=,0.924191,high,27545
COApa+QO5QTJutAZzfj/QgQNh52ZbJ9swbTOcPGKIJE=,0.92419,high,27546
KmYHPkb3QQqqK6qL/Ju3XxGNAQzhf3H9O89g5TujUX8=,0.924186,high,27547
uLJt08TmxoRvzNDDVuMvxTI25CWfpx0mH7L4nhffpQQ=,0.924185,high,27548
1hHu3UlHOODAKbxQQt/K3us4zP/GuWxQVV6HMTFI0/c=,0.924175,high,27549
xjWgw9cX9fmgd3QVWUtD4vvUQBM9cQZietmFUTc2dqg=,0.924161,high,27550
oMcPBLdt39lzTuBi00gfE1XYwJtYCGwOMCk46mG1Oy4=,0.92416,high,27551
f4Gy6+s24IFdGAYvvxBFRnBVkTGnQWkkmgFXZ6P9XxE=,0.924157,high,27552
otYDBXwsvuzKNhu/NaA1r+H3TqvaGOChLb2TVQ5hyVI=,0.924137,high,27553
xaNhm2NtLoHuja/RmKXAXEIK1/goeoaBYI0Nkfvx0p8=,0.924134,high,27554
MXHE680Ps4OK/q6hoEr8cKvmsN3epFwkC0wcp+whjtE=,0.924133,high,27555
CwoBPOMkLIhhv1MgpMSAYTaKFVYoAJONq3AfXeucmQ4=,0.924125,high,27556
ObLwd5sWmUXNStwb1zVn//FdCcr+LCPQMmitUVbV8Fk=,0.924115,high,27557
RbP+djOUvMLR1p6rjZcUSw2V4vuMWQslCnECWk8n0o0=,0.924098,high,27558
OtcBVSvl2zszTw8yGRLdkIpt5xacjRaDNxBrvEmJBp8=,0.924093,high,27559
f2tozfdaHf+TJ5YVFFz5Rocgs8vT6zTEKmb+vx0WZxY=,0.924088,high,27560
oqwsLjp9oXX1TyvwwnfUlFkdEvpDdcKojKBEt+38vmQ=,0.924086,high,27561
0OGek3OdmxZKLihn+BNmxKdRad9E0Z42lcs2U4gCXHQ=,0.924086,high,27562
+mHSDsy7ZhgyZ4YzYfOMcsVxxRTGVw14Oj/hCCb3vRY=,0.924085,high,27563
NbmDprGbMJIpIXu6Uo83GQJ0ekC0Kr8dSlgWGMzog1A=,0.924084,high,27564
EkV6VpoPxOQsljmQuwMjlxqO50RygCGpqvVryOxi1qU=,0.924081,high,27565
D1ngH/Ci+x2ad21NOmgxLxZU8340ePU8cgjT1yN8+i0=,0.924078,high,27566
wyGyGYGHh8bTArTW9Ti9k7cs/SI350dgPJVCiTxhEYE=,0.924075,high,27567
zX8iosvOmvd/Dys3fhvc43NJYpvh31+mvG1ZRlVZd1I=,0.924068,high,27568
6qmFFfKJEG+z0f2eLyJWAOy5sWGr76430FkT6KU6VVI=,0.92406,high,27569
b0NRg0Tv4ykzDqEKEQIsAvE3xS02MLv2MFTDI+EhhMM=,0.924059,high,27570
jVbtpxy1k5ED3ngpXE5reXq/SFKvfQsTZ3A8UKWd4Jg=,0.924047,high,27571
eyA1wq1JC3l3egYV8QSqZwV2VaVhN0Af6bsLdCPx+mw=,0.924045,high,27572
n0xz7NGdQu0j0pFY1j4da/cpDlKMopUK6wSrhOAhmy4=,0.924041,high,27573
UCoqeU/YeGgrKpvyyNW8IRIRQz2xFj6lvzTTdQ1Ot4A=,0.924036,high,27574
yx/oJEf/iC0nj50qyxoCScBjuDKDiEIAffMqHEPSO9M=,0.924035,high,27575
cM/IY9Vh/gVpnVj9qb3vDWGBANpqhd0LCmwbpljH3kM=,0.924034,high,27576
GRg63NkHj1HSJrKxeE17t5GEvNHoGOUrbh1rimCsj0E=,0.924026,high,27577
sQ2Zdxu/diq3WGygDLXTO10cy+k7GG3FUki2UssvJdg=,0.92402,high,27578
Wq5m0Gy83a3HzOwjzNXkNi3x05vKKGYYS1F2SVviomw=,0.924014,high,27579
l2/dyG8MXTY6hllqeiFk2IfLxAQAOlzqpzLUT5IWu80=,0.924007,high,27580
ePBjW592PTkwVsCwWAGbxHIREI7GV6IBbExfXz6AKQE=,0.924,high,27581
x9Y9v9gIung9RIO6dBMhWpxiHPiN0AiHv9eSMGB+HJo=,0.923998,high,27582
FKK0KMJ99+3NBOTfap5ksV1S13tUfChGWOEuGAhTK94=,0.923993,high,27583
+kSS16nAsG2qpDTRNRdbLimYdZJXgdEh4I+y5DtnmDM=,0.923989,high,27584
y1aNyw7obIuv/sJ1/bS7jwzJiVdEE3FWUUTOY5RRalM=,0.923977,high,27585
k7bE7mrFGS+PxQfb98pG0HJ8/5OXED8BaH0YCzJWMiA=,0.92397,high,27586
TuKgVjvVZnU74gw8l4OgFPamZ69Zsaj8BX7sr5dJDos=,0.92397,high,27587
UgKZ1aMclbElFYQmFa851L9R+HPQPI5KAYUk9WaL9Eo=,0.923967,high,27588
bkQE8n8XSd79OYaC9CmKk5Ba9bzFIW9r1zheIYmjnHg=,0.923956,high,27589
q76ZkqgNoSBiCA7v4F+3z4ezHO7SsQFbLn4KTUEN/so=,0.923956,high,27590
jaHG6glz2pQeqz9qtsTCexVXeuvGuEYV1mM9XkzntoE=,0.923944,high,27591
68H/dVKIF3Z3dsec4LCxhBZBFsqHQiGp0hXkV3CVG9k=,0.92394,high,27592
z5GM/VLJbgZNL2ipm4BhXHmGf3F2YdhQiey520QEY+Y=,0.923925,high,27593
ApU/aotrQUpvWqcJqPZ04cttee6tjjYAIBAIzmWmAgo=,0.923922,high,27594
yGPwLpCt6UlGjLDslYIvwdlGV5h1gTb9vMncrV2RCek=,0.923905,high,27595
jaXAN25d0RN9kFVk2TS0PCZ6dNa+NooJ2vdW1+kegmU=,0.923904,high,27596
3lP8h1zodCS+u2Y2ayo45pJITeQsNAliDEH5RD7Kelc=,0.923903,high,27597
eUvb/X7XVKaRPjoNqbd5VagqtDF4ctW9dEHPNp4QUNQ=,0.923902,high,27598
/IePHxCDiz3cCZAwAfV9B1PlqvUgE3E/WmWdB0sLjQk=,0.9239,high,27599
geHANRNBt3HkWgYQDW6h76Xe0uiyXItNtOCvqDF9Rv4=,0.923898,high,27600
CWMlGcEAWA5xLu+IxrkqPzi90f/aqQpS6OBc/FMznkk=,0.923897,high,27601
T1r0hDVz0jKIdqJ7Upoxfuf80Vt7zQxbzg7UlFJZUtY=,0.923889,high,27602
QMcVlGgew2obQNjsA06RuNYgjgwjt7Nau9ih2r32ek8=,0.923888,high,27603
3ddnSduRKVUdwDrogNrKHonGCY2FWF9LtDDnxQ16zvM=,0.923884,high,27604
jqYMpLcWVRZx3mSSDbT5VxCGQ2pUYA9jpxrEafwVG74=,0.92388,high,27605
h/q163lomuQ7AFDE+9mFZXeOrI/OBudcH0cAlWqaAtU=,0.923874,high,27606
qjtKka+m4H5FYUem1YxGJPMDO1PrkvnQ/xbHMxIYzRw=,0.923872,high,27607
G8bK3ek8uW1fMeq/b94pVXmY1oxfPkpS0F7ZWb0sw6E=,0.92387,high,27608
dR9yLTbJmQZRlbYwyeepll6tmSe/cC14bR2jTbTcY9M=,0.923862,high,27609
K+FQAaWTUPqURf5TtA05h5PiYkRW9km/8QCFsEfkTsE=,0.92386,high,27610
qIVE4XiLZ5gUH4yf3oANDGFpXMzo19jUnhj/JAVB024=,0.923858,high,27611
Bo1FmyLhIO7nWHHuQEYLrDshzv9YEQradswZD/n2BZo=,0.923851,high,27612
